H5216,Local CCP,Humana Insurance Company,HUMANA INSURANCE COMPANY,Humana Inc.,No,No,4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5253,Local CCP,UnitedHealthcare,"UNITEDHEALTHCARE OF WISCONSIN, INC.","UnitedHealth Group, Inc.",Yes,No,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5256,1876 Cost,Medical Associates Clinic Health Plan of Wisconsin,MEDICAL ASSOCIATES CLINIC HEALTH PLAN,"Medical Associates Clinic, P.C.",No,No,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5262,Local CCP,"Gundersen Health Plan, Inc.",GUNDERSEN HEALTH PLAN,Gundersen Lutheran Health System Inc.,No,No,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5264,1876 Cost,"Dean Health Plan, Inc.","DEAN HEALTH PLAN, INC.",Dean Health Systems Inc.,No,No,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5280,Demo,Molina Healthcare of Ohio,"MOLINA HEALTHCARE OF OHIO, INC.","Molina Healthcare, Inc.,",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5291,Local CCP,"Humana Health Plan, Inc.","HUMANA HEALTH PLAN, INC.",Humana Inc.,No,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5294,Local CCP,Advantage by Superior HealthPlan,"SUPERIOR HEALTH PLAN, INC.",Centene Corporation,Yes,No,3,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5302,Local CCP,Coventry Health Care,"COVENTRY HEALTH CARE OF GEORGIA, INC.",Aetna Inc.,No,No,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5322,Local CCP,UnitedHealthcare,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,"UnitedHealth Group, Inc.",Yes,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5355,Demo,IEHP DualChoice,IEHP HEALTH ACCESS,INLAND EMPIRE HEALTH PLAN,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5378,Local CCP,Universal American Corp.,THE PYRAMID LIFE INSURANCE COMPANY,Universal American Corp.,No,No,2.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5410,Local CCP,Cigna-HealthSpring,HEALTHSPRING OF FLORIDA,CIGNA,Yes,No,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5414,Local CCP,Aetna Medicare,"AETNA HEALTH, INC. (FL)",Aetna Inc.,No,No,3.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5415,Local CCP,"Humana Health Insurance Company of FL, Inc.","HUMANA HEALTH INSURANCE COMPANY OF FLORIDA, INC.",Humana Inc.,No,No,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5416,Local CCP,"Arcadian Health Plan, Inc.","ARCADIAN HEALTH PLAN, INC.",Humana Inc.,No,No,2.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5417,Local CCP,UnitedHealthcare,UNITEDHEALTHCARE INSURANCE COMPANY,"UnitedHealth Group, Inc.",Yes,No,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5420,Local CCP,"Medica HealthCare Plans, Inc.","MEDICA HEALTHCARE PLANS, INC.","UnitedHealth Group, Inc.",Yes,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5422,Local CCP,Blue Cross Blue Shield Healthcare Plan of Georgia,BLUE CROSS BLUE SHIELD HEALTHCARE PLAN OF GEORGIA,"WellPoint, Inc.",No,No,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5424,Local CCP,UnitedHealthcare,UNITEDHEALTHCARE INSURANCE COMPANY,"UnitedHealth Group, Inc.",Yes,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5425,Local CCP,SCAN Health Plan,SCAN HEALTH PLAN,SCAN Health Plan,Yes,No,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5427,Local CCP,"Freedom Health, Inc.","FREEDOM HEALTH PLAN, INC.","America's 1st Choice Holdings of Florida, LLC",Yes,No,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5428,Local CCP,Health Plan of San Mateo,SAN MATEO HEALTH COMMISSION,Health Plan of San Mateo,Yes,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5430,Local CCP,"ONECare by Care1st Health Plan Arizona, Inc.",ONECARE BY CARE1ST HEALTH PLAN ARIZONA INC.,Care1st Health Plan,Yes,No,3,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5431,Local CCP,"HealthSun Health Plans, Inc.","HEALTHSUN HEALTH PLANS, INC.","HealthSun Health Plans, Inc",Yes,No,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5433,Local CCP,OneCare,ORANGE COUNTY HEALTH AUTHORITY,Orange County Health Authority,Yes,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5434,Local CCP,Florida Blue,"BLUE CROSS AND BLUE SHIELD OF FLORIDA, INC.",Blue Cross and Blue Shield of Florida,No,No,3.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5435,PFFS,UnitedHealthcare,UNITEDHEALTHCARE INSURANCE COMPANY,"UnitedHealth Group, Inc.",No,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5439,Local CCP,Health Net Life Insurance Company,HEALTH NET LIFE INSURANCE COMPANY,"Health Net, Inc.",No,No,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5441,Demo,Healthfirst Medicare Plan,"MANAGED HEALTH, INC.","Healthfirst, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5471,Local CCP,"Simply Healthcare Plans, Inc.","SIMPLY HEALTHCARE PLANS, INC.","Simply Healthcare Holdings, Inc.",Yes,No,Not enough data available,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5475,Local CCP,Meridian Health Plan,"MERIDIAN HEALTH PLAN OF MICHIGAN, INC.","Caidan Enterprises, Inc.",Yes,No,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5507,Local CCP,UnitedHealthcare,UNITEDHEALTHCARE INSURANCE COMPANY,"UnitedHealth Group, Inc.",No,No,3.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5508,Local CCP,"ADVANTAGE Health Solutions, Inc.","ADVANTAGE HEALTH SOLUTIONS, INC.",Advantage Health Solutions,No,No,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5509,Local CCP,COVENTRY HEALTH CARE,COVENTRY HEALTH AND LIFE INSURANCE COMPANY,Aetna Inc.,No,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5516,Local CCP,UnitedHealthcare,UNITEDHEALTHCARE INSURANCE COMPANY,"UnitedHealth Group, Inc.",No,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5520,Local CCP,Health Net Life Insurance Company,HEALTH NET LIFE INSURANCE COMPANY,"Health Net, Inc.",No,No,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5521,Local CCP,Aetna Medicare,AETNA LIFE INSURANCE COMPANY,Aetna Inc.,No,No,4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5522,Local CCP,HealthAmerica,"HEALTHASSURANCE PENNSYLVANIA, INC.",Aetna Inc.,No,No,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5525,Local CCP,"Humana Benefit Plan of Illinois, Inc.","HUMANA BENEFIT PLAN OF ILLINOIS, INC.",Humana Inc.,No,No,4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5526,Local CCP,BCBS of WNY/BS of NENY/HealthNow New York Inc.,HEALTHNOW NEW YORK INC.,HealthNow New York Inc.,No,No,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5528,Local CCP,EmblemHealth Medicare PPO,GROUP HEALTH INCORPORATED,"EmblemHealth, Inc.",Yes,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5529,Local CCP,Anthem Blue Cross and Blue Shield,COMMUNITY INSURANCE COMPANY,"WellPoint, Inc.",No,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5530,Local CCP,Anthem Blue Cross and Blue Shield,"ANTHEM HEALTH PLANS OF KENTUCKY, INC.","WellPoint, Inc.",No,No,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5532,Local CCP,UnitedHealthcare,UNITEDHEALTHCARE INSURANCE COMPANY,"UnitedHealth Group, Inc.",No,No,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5533,Local CCP,UPMC Health Plan,"UPMC HEALTH NETWORK, INC.",University of Pittsburgh Medical Center,No,No,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5549,Local CCP,VNSNY CHOICE Medicare,VNS CHOICE,Visiting Nurse Service of New York,Yes,No,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5576,Local CCP,"Vantage Health Plan, Inc.","VANTAGE HEALTH PLAN, INC.","Vantage Health Plan, Inc.",No,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5577,Local CCP,MCS Classicare,"MCS ADVANTAGE, INC.","Medical Card System, Inc.",Yes,No,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5580,Local CCP,Mercy Care Advantage,SOUTHWEST CATHOLIC HEALTH NETWORK CORPORATION,Southwest Catholic Health Network,Yes,No,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5587,Local CCP,Health Choice Generations HMO SNP,"HEALTH CHOICE ARIZONA, INC.",IASIS Healthcare,Yes,No,3,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5590,Local CCP,Advantage by Bridgeway Health Solutions HMO SNP,BRIDGEWAY HEALTH SOLUTIONS,Centene Corporation,Yes,No,2.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5591,Local CCP,Martin's Point Generations Advantage,"MARTIN'S POINT GENERATIONS, LLC","Martin's Point Health Care, Inc.",No,No,4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5592,Demo,WellCare,"WELLCARE OF SOUTH CAROLINA, INC.","WellCare Health Plans, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5594,Local CCP,"Optimum HealthCare, Inc.","OPTIMUM HEALTHCARE, INC.","America's 1st Choice Holdings of Florida, LLC",Yes,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5608,Local CCP,"Denver Health Medical Plan, Inc.","DENVER HEALTH MEDICAL PLAN, INC.",Denver Health and Hospital Authority,Yes,No,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5609,Local CCP,GEMCARE Health Plan,GEMCARE HEALTH PLAN INC.,"GEMCare Mercy Memorial Health Systems, LLC",No,No,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5619,Local CCP,"Arcadian Health Plan, Inc.","ARCADIAN HEALTH PLAN, INC.",Humana Inc.,Yes,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5628,Local CCP,Molina Healthcare of Utah,"MOLINA HEALTHCARE OF UTAH, INC.","Molina Healthcare, Inc.,",Yes,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5640,Local CCP,IEHP Medicare DualChoice,IEHP HEALTH ACCESS,INLAND EMPIRE HEALTH PLAN,Yes,No,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5649,Local CCP,Central Health Medicare Plan,"CENTRAL HEALTH PLAN OF CALIFORNIA, INC.",Central Health Plan of California,Yes,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5652,Local CCP,Erickson Advantage,UNITEDHEALTHCARE INSURANCE COMPANY,"UnitedHealth Group, Inc.",Yes,No,5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5656,Local CCP,Universal American Corp.,"SELECTCARE HEALTH PLANS, INC.",Universal American Corp.,No,No,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5685,Local CCP,Midwest Advantage,"MIDWEST HEALTH PLAN, INC.",Henry Ford Health System,Yes,No,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5696,Local CCP,Physicians United Plan,"PHYSICIANS UNITED PLAN, INC.","IDJB Investments, LLC",Yes,No,3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5698,Local CCP,Windsor Medicare Extra,"WINDSOR HEALTH PLAN, INC.",Munich American Holding Corporation,Yes,No,2.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5703,Local CCP,South Country Health Alliance,SOUTH COUNTRY HEALTH ALLIANCE,South Country Health Alliance,Yes,No,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5732,Local CCP,"Triple-S Salud, INC.","TRIPLE-S SALUD, INC.",Triple-S Management Corporation,No,No,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5746,Local CCP,Amerigroup Community Care of New Mexico,"AMERIGROUP COMMUNITY CARE OF NEW MEXICO, INC.","WellPoint, Inc.",Yes,No,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5749,Local CCP,UnitedHealthcare,UNITEDHEALTHCARE INSURANCE COMPANY,"UnitedHealth Group, Inc.",No,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5750,Local CCP,MHP,METROPOLITAN HEALTH PLAN,Metropolitan Health Plan,Yes,No,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5765,Local CCP,Satellite Health Plan,"SATELLITE HEALTH PLAN, INC.","Satellite Healthcare, Inc.",Yes,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5774,Local CCP,American Health Medicare,"AMERICAN HEALTH, INC.",Triple-S Management Corporation,Yes,No,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5779,Local CCP,Meridian Health Plan,"MERIDIAN HEALTH PLAN OF ILLINOIS, INC.","Caidan Enterprises, Inc.",Yes,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5782,Local CCP,Partnership HealthPlan of California,PARTNERSHIP HEALTHPLAN OF CALIFORNIA,PARTNERSHIP HEALTHPLAN OF CALIFORNIA,Yes,No,3.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5786,Local CCP,Meridian Health Plan,"MERIDIAN HEALTH PLAN OF IOWA, INC.","Caidan Enterprises, Inc.",Yes,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5793,Local CCP,Aetna Medicare,"AETNA HEALTH, INC. (CT)",Aetna Inc.,No,No,3.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5810,Local CCP,Molina Healthcare of California,MOLINA HEALTHCARE OF CALIFORNIA,"Molina Healthcare, Inc.,",Yes,No,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5811,Local CCP,SCAN Health Plan,SCAN HEALTH PLAN,SCAN Health Plan,Yes,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5813,Local CCP,Aetna Medicare,"AETNA HEALTH, INC. (PA)",Aetna Inc.,No,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5817,Local CCP,Amerigroup,"AMERIGROUP TEXAS, INC.","WellPoint, Inc.",Yes,No,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5823,Local CCP,"Molina Healthcare of Washington, Inc.","MOLINA HEALTHCARE OF WASHINGTON, INC.","Molina Healthcare, Inc.,",Yes,No,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5826,Local CCP,Community HealthFirst Medicare Advantage Plan,COMMUNITY HEALTH PLAN OF WASHINGTON,Community Health Plan of Washington,Yes,No,3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5832,Local CCP,Aetna Medicare,"AETNA HEALTH, INC. (PA)",Aetna Inc.,No,No,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5850,Local CCP,Coventry Summit Health Plan,"COVENTRY SUMMIT HEALTH PLAN, INC.",Aetna Inc.,Yes,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5852,Local CCP,AHF,AIDS HEALTHCARE FOUNDATION,AIDS Healthcare Foundation,Yes,No,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5854,Local CCP,Anthem Blue Cross and Blue Shield,"ANTHEM HEALTH PLANS, INC.","WellPoint, Inc.",No,No,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5859,Local CCP,CareOregon Advantage,"HEALTH PLAN OF CAREOREGON, INC.","CareOregon, Inc.",Yes,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5868,Local CCP,Humana Insurance Company,HUMANA INSURANCE COMPANY,Humana Inc.,No,No,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5883,Local CCP,Blue Care Network,BLUE CARE NETWORK OF MICHIGAN,Blue Cross Blue Shield of Michigan,No,No,4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5887,Local CCP,"First Medical Health Plan, Inc.","FIRST MEDICAL HEALTH PLAN, INC.","First Medical Health Plan, Inc.",Yes,No,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5896,Local CCP,Amerigroup Community Care,"AMERIGROUP MARYLAND, INC.","WellPoint, Inc.",Yes,No,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5926,Local CCP,Molina Healthcare of Michigan,"MOLINA HEALTHCARE OF MICHIGAN, INC.","Molina Healthcare, Inc.,",Yes,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5928,Local CCP,Care1st Health Plan,CARE1ST HEALTH PLAN,Care1st Health Plan,Yes,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5932,Local CCP,Gateway Health  Medicare Assured,"GATEWAY HEALTH PLAN, INC.","Gateway Health Plan, LP",Yes,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5938,Local CCP,Capital Health Plan,CAPITAL HEALTH PLAN,Blue Cross and Blue Shield of Florida,No,No,5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5943,Local CCP,VillageHealth,SCAN HEALTH PLAN,SCAN Health Plan,Yes,No,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5950,Local CCP,Aetna Medicare,"AETNA HEALTH, INC. (PA)",Aetna Inc.,No,No,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5969,Local CCP,AlohaCare,ALOHACARE,AlohaCare,Yes,No,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5970,Local CCP,Humana Insurance Company of New York,HUMANA INSURANCE COMPANY OF NEW YORK,Humana Inc.,No,No,3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5985,Local CCP,Abrazo Advantage Health Plan,ABRAZO ADVANTAGE HEALTH PLAN,Vanguard Health Systems,Yes,No,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5989,Local CCP,"CenterLight Healthcare, Inc.","CENTERLIGHT HEALTHCARE, INC.","CenterLight Health System, Inc.",Yes,No,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5991,Local CCP,Affinity Health Plan,"AFFINITY HEALTH PLAN, INC.",Affinity Health Plan,Yes,No,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5992,Local CCP,Senior Whole Health of New York,"SENIOR WHOLE HEALTH OF NEW YORK, INC.","SWH Holdings, Inc.",Yes,No,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5995,Local CCP,ATRIO Health Plans,ATRIO HEALTH PLANS,ATRIO Health Plans,Yes,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6050,1876 Cost,Kaiser Permanente Medicare Cost,"KAISER FOUNDATION HP, INC.","Kaiser Foundation Health Plan, Inc.",No,No,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6052,1876 Cost,Kaiser Permanente Medicare Cost,"KAISER FOUNDATION HP, INC.","Kaiser Foundation Health Plan, Inc.",No,No,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6080,Demo,Meridian Complete,"MERIDIAN HEALTH PLAN OF ILLINOIS, INC.","Caidan Enterprises, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6132,Local CCP,"Select Health of South Carolina, Inc.","SELECT HEALTH OF SOUTH CAROLINA, INC.",Independence Blue Cross,Yes,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6169,PFFS,Universal American Corp.,THE PYRAMID LIFE INSURANCE COMPANY,Universal American Corp.,No,No,2.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6178,Local CCP,CareSource,CARESOURCE,CareSource Management Group Co.,Yes,No,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6181,Local CCP,HealthPlus Amerigroup,"AMERIGROUP NEW YORK, LLC","WellPoint, Inc.",Yes,No,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6229,Demo,Anthem Blue Cross,"BLUE CROSS OF CALIFORNIA PARTNERSHIP PLAN, INC.","WellPoint, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6237,Local CCP,Regence BlueCross Blueshield of Oregon,REGENCE BLUECROSS BLUESHIELD OF OREGON,"Cambia Health Solutions, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6263,Demo,EmblemHealth Fully Integrated Dual Advantage HMO,HEALTH INSURANCE PLAN OF GREATER NEW YORK,"EmblemHealth, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6306,Local CCP,FirstCarolinaCare Insurance Company,FIRSTCAROLINACARE INSURANCE COMPANY,"FirstHealth of the Carolinas, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6308,Demo,AgeWell New York,"AGEWELL NEW YORK, LLC","ParkerCare New York, LLC",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6328,Local CCP,Care NÆ Care Insurance Company,"CARE N' CARE INSURANCE COMPANY, INC.",North Texas Specialty Physicians,No,No,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6360,1876 Cost,Kaiser Permanente,KAISER FOUNDATION HP OF OHIO,"Kaiser Foundation Health Plan, Inc.",No,No,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6411,Local CCP,Humana Insurance Company,HUMANA INSURANCE COMPANY,Humana Inc.,No,No,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6435,Demo,ElderServe Star,"ELDERSERVE HEALTH, INC.",Hebrew Home Holding Corp.,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6528,Local CCP,Care Improvement Plus,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,"UnitedHealth Group, Inc.",Yes,No,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6609,Local CCP,Humana Insurance Company,HUMANA INSURANCE COMPANY,Humana Inc.,No,No,4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6622,Local CCP,Humana WisconsinHealth Organization Insurance Corp,HUMANA WI HEALTH ORGANIZATION INSURANCE CORP,Humana Inc.,No,No,4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6623,Local CCP,Maricopa Care Advantage,MARICOPA COUNTY SPECIAL HEALTH CARE DISTRICT,MARICOPA COUNTY SPECIAL HEALTH CARE DISTRICT,Yes,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6681,Demo,"Humana Medical Plan of Michigan, Inc.","HUMANA MEDICAL PLAN OF MICHIGAN, INC.",Humana Inc.,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6743,Local CCP,ATRIO Health Plans,ATRIO HEALTH PLANS,ATRIO Health Plans,No,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6745,Local CCP,Amida Care,AMIDA CARE INC.,Amida Care Inc.,Yes,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6750,Local CCP,"Harvard Pilgrim Health Care of New England, Inc.","HARVARD PILGRIM HEALTH CARE OF NEW ENGLAND, INC.","Harvard Pilgrim Health Care, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6751,Demo,Cigna-HealthSpring,"HEALTHSPRING OF TENNESSEE, INC.",CIGNA,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6786,Local CCP,Anthem Blue Cross and Blue Shield,"ANTHEM HEALTH PLANS OF MAINE, INC.","WellPoint, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6801,Local CCP,Lovelace Medicare Plan,"AHS - TULSA OKLAHOMA HEALTH PLAN, INC.",Ardent Health Services.,No,No,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6815,Local CCP,"Health Net Health Plan of Oregon, Inc.",HEALTH NET HEALTH PLAN OF OREGON,"Health Net, Inc.",Yes,No,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
