2011 Measure Star View: Medicare Part C Report Card Master Table ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Staying Healthy: Screenings, Tests and Vaccines",,,,,,,,,,,,,Managing Chronic (Long Term) Conditions,,,,,,,,,,Ratings of Health Plan Responsiveness and Care,,,,,,"Health Plan Members’ Complaints, Appeals, and Choosing to Leave the Health Plan",,,,Health Plan’s Telephone Customer Service,,
H5832,Local CCP,Aetna Inc.,Aetna Medicare,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,5 stars,4 stars,3 stars,2 stars
H5850,Local CCP,Coventry Health Care Inc.,Coventry Summit Health Plan,4 stars,4 stars,4 stars,5 stars,3 stars,5 stars,1 stars,1 stars,5 stars,1 stars,3 stars,3 stars,5 stars,1 stars,2 stars,4 stars,3 stars,2 stars,2 stars,2 stars,1 stars,2 stars,4 stars,2 stars,3 stars,2 stars,2 stars,2 stars,3 stars,3 stars,5 stars,2 stars,4 stars,4 stars,2 stars,5 stars
H5852,Local CCP,AIDS Healthcare Foundation,POSITIVE HEALTHCARE PARTNERS,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,4 stars,5 stars,Not enough data available to calculate measure,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,3 stars,5 stars,5 stars,4 stars,5 stars,5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,5 stars,4 stars
H5854,Local CCP,"Wellpoint, Inc.",Anthem Blue Cross and Blue Shield,3 stars,4 stars,4 stars,5 stars,3 stars,5 stars,3 stars,3 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,4 stars,2 stars,5 stars,Not enough data available to calculate measure,4 stars,4 stars,4 stars,4 stars,4 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,2 stars,2 stars,3 stars,4 stars,3 stars,2 stars,4 stars,1 stars,3 stars,2 stars,1 stars,2 stars,5 stars,3 stars,2 stars
H5859,Local CCP,"CareOregon, Inc.",CareOregon Advantage,2 stars,2 stars,3 stars,2 stars,3 stars,3 stars,3 stars,3 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,2 stars,1 stars,4 stars,1 stars,4 stars,3 stars,3 stars,3 stars,3 stars,5 stars,2 stars,Not enough data available to calculate measure,5 stars,2 stars,2 stars,4 stars,3 stars,3 stars,3 stars,5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",2 stars,4 stars,3 stars
H5862,PFFS,"Blue Cross of Idaho Health Services, Inc.",Blue Cross of Idaho,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1 stars,1 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,4 stars,3 stars,4 stars,4 stars,2 stars,2 stars,4 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",2 stars,4 stars,5 stars
H5868,Local CCP,Humana Inc.,Humana Insurance Company,3 stars,2 stars,Not enough data available to calculate measure,4 stars,5 stars,3 stars,5 stars,4 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,4 stars,2 stars,5 stars,Not enough data available to calculate measure,4 stars,4 stars,3 stars,3 stars,4 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,2 stars,1 stars,3 stars,3 stars,4 stars,Not enough data available to calculate measure,4 stars,2 stars,4 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,4 stars,3 stars,3 stars,3 stars
H5883,Local CCP,Blue Cross Blue Shield of Michigan,Blue Care Network,5 stars,5 stars,5 stars,5 stars,3 stars,3 stars,3 stars,5 stars,5 stars,3 stars,5 stars,2 stars,5 stars,1 stars,5 stars,5 stars,5 stars,4 stars,4 stars,5 stars,3 stars,2 stars,3 stars,4 stars,3 stars,4 stars,3 stars,4 stars,3 stars,4 stars,5 stars,4 stars,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",3 stars,3 stars,2 stars
H5884,PFFS,BlueCross BlueShield of Tennessee,BlueCross BlueShield of Tennessee,4 stars,3 stars,4 stars,4 stars,4 stars,5 stars,3 stars,4 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,5 stars,2 stars,3 stars,2 stars,1 stars,1 stars,Plan not required to report measure,4 stars,3 stars,Plan not required to report measure,Plan not required to report measure,5 stars,3 stars,3 stars,5 stars,3 stars,4 stars,4 stars,5 stars,2 stars,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",4 stars,5 stars,5 stars
H5887,Local CCP,"First Medical Health Plan, Inc.","First Medical Health Plan, Inc.",3 stars,2 stars,Not enough data available to calculate measure,5 stars,1 stars,4 stars,1 stars,1 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,2 stars,3 stars,4 stars,Not enough data available to calculate measure,1 stars,2 stars,1 stars,1 stars,1 stars Footnote: Not reported. There were problems with the plan's data,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,5 stars,3 stars,5 stars,2 stars,4 stars,5 stars,5 stars,4 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,4 stars,5 stars,3 stars,2 stars
H5895,Local CCP,Contra Costa Health Services,Contra Costa Health Plan,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",3 stars,5 stars,3 stars
H5896,Local CCP,AMERIGROUP Corporation,AMERIGROUP Community Care,1 stars,1 stars,2 stars,2 stars,2 stars,3 stars,1 stars,1 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,1 stars,1 stars,4 stars,Not enough data available to calculate measure,2 stars,4 stars,2 stars,2 stars,1 stars Footnote: Not reported. There were problems with the plan's data,Not enough data available to calculate measure,Not enough data available to calculate measure,1 stars,4 stars,1 stars,1 stars,1 stars,2 stars,1 stars,1 stars,3 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",4 stars,3 stars,4 stars
H5926,Local CCP,"Molina Healthcare, Inc.,",Molina Healthcare of Michigan,2 stars,3 stars,4 stars,4 stars,1 stars,3 stars,1 stars,1 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,1 stars,2 stars,4 stars,Not enough data available to calculate measure,3 stars,4 stars,3 stars,3 stars,3 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,5 stars,3 stars,3 stars,3 stars,3 stars,1 stars,2 stars,3 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,3 stars,5 stars
H5928,Local CCP,Care1st Health Plan,Care1st Medicare Advantage Plan,2 stars,3 stars,4 stars,5 stars,1 stars,3 stars,2 stars,1 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,1 stars,3 stars,4 stars,1 stars,3 stars,5 stars,3 stars,3 stars,3 stars,2 stars,1 stars,2 stars,5 stars,1 stars,1 stars,1 stars,3 stars,1 stars,2 stars,4 stars,5 stars,3 stars,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,3 stars,5 stars
H5932,Local CCP,Gateway Health Plan,Gateway Health Plan Medicare Assured,2 stars,3 stars,3 stars,3 stars,3 stars,4 stars,1 stars,2 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,1 stars,1 stars,4 stars,1 stars,4 stars,4 stars,3 stars,3 stars,4 stars,3 stars,2 stars,Not enough data available to calculate measure,5 stars,3 stars,3 stars,4 stars,4 stars,3 stars,4 stars,5 stars,5 stars,2 stars,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,5 stars,5 stars
H5938,Local CCP,Blue Cross and Blue Shield of Florida,Capital Health Plan,5 stars,5 stars,5 stars,5 stars,5 stars,5 stars,5 stars,5 stars,5 stars,2 stars,5 stars,3 stars,5 stars,3 stars,5 stars,5 stars,5 stars,5 stars,4 stars,5 stars,4 stars,3 stars,3 stars,5 stars,3 stars,4 stars,5 stars,4 stars,5 stars,5 stars,5 stars,5 stars,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,5 stars,5 stars
H5943,Local CCP,"SCAN Health Plan, Inc.",VillageHealth,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H5948,Local CCP,"ARTA MEDICARE HEALTH PLAN, INC.",Arta Medicare Health Plan,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,5 stars,5 stars
H5950,Local CCP,Aetna Inc.,Aetna Medicare,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,5 stars,4 stars,3 stars,2 stars
H5969,Local CCP,AlohaCare,AlohaCare,2 stars,1 stars,Not enough data available to calculate measure,4 stars,3 stars,5 stars,5 stars,2 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,1 stars,3 stars,5 stars,Not enough data available to calculate measure,3 stars,2 stars,3 stars,3 stars,2 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,5 stars,1 stars,1 stars,2 stars,3 stars,2 stars,3 stars,4 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,5 stars,5 stars,5 stars,4 stars
H5970,Local CCP,Humana Inc.,Humana Insurance Company of New York,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H5980,Local CCP,Fidelis SecureCare,"Fidelis SecureCare of Texas, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,2 stars,4 stars
H5985,Local CCP,Vanguard Health Systems,Abrazo Advantage Health Plan,2 stars,2 stars,4 stars,3 stars,1 stars,5 stars,2 stars,2 stars,4 stars,1 stars,2 stars,1 stars,4 stars,1 stars,3 stars,2 stars,3 stars,2 stars,2 stars,2 stars,2 stars,2 stars,4 stars,3 stars,2 stars,2 stars,3 stars,3 stars,4 stars,4 stars,5 stars,1 stars,4 stars,5 stars,5 stars,1 stars
H5989,Local CCP,Bethco Corporation,Comprehensive Care Management Corp.,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,3 stars,5 stars
H5991,Local CCP,Affinity Health Plan,Affinity Health Plan,5 stars,5 stars,5 stars,5 stars,3 stars,4 stars,2 stars,1 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,1 stars,2 stars,5 stars,Not enough data available to calculate measure,5 stars,5 stars,3 stars,4 stars,4 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,1 stars,3 stars,1 stars,3 stars,1 stars,3 stars,3 stars,3 stars,3 stars,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,5 stars,3 stars
H5992,Local CCP,"Senior Whole Health, LLC",Senior Whole Health of New York,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,3 stars,3 stars,Not enough data available to calculate measure,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,4 stars,2 stars,3 stars,4 stars,2 stars,3 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,2 stars,3 stars
H5995,Local CCP,"Marion Polk Community Health Plan, LLC","Marion Polk Community Health Plan Advantage, Inc.",2 stars,1 stars,3 stars,2 stars,3 stars,3 stars,3 stars,3 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,3 stars,1 stars,4 stars,1 stars,5 stars,3 stars,2 stars,2 stars,3 stars,3 stars,2 stars,2 stars,5 stars,2 stars,3 stars,3 stars,3 stars,3 stars,2 stars,5 stars,5 stars,2 stars,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,5 stars,5 stars
H5998,Local CCP,"UnitedHealth Group, Inc.",Unison Advantage,1 stars,1 stars,2 stars,2 stars,2 stars,3 stars,1 stars,1 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,1 stars,1 stars,3 stars,Not enough data available to calculate measure,3 stars,4 stars,2 stars,1 stars,2 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,5 stars,1 stars,2 stars,1 stars,1 stars,1 stars,1 stars,3 stars,2 stars,4 stars,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,1 stars,3 stars
H6050,1876 Cost,"Kaiser Foundation Health Plan, Inc.",Kaiser Permanente Medicare Cost,Not enough data available to calculate measure,5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,3 stars,3 stars,5 stars,5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,1 stars,3 stars,4 stars,2 stars,3 stars,4 stars,5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,2 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H6052,1876 Cost,"Kaiser Foundation Health Plan, Inc.",Kaiser Permanente Medicare Cost,4 stars,4 stars,Not enough data available to calculate measure,2 stars,4 stars,3 stars,5 stars,5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,4 stars,3 stars,4 stars,4 stars,4 stars,5 stars,5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,4 stars,4 stars,5 stars,3 stars,5 stars,5 stars,5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,2 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H6169,PFFS,,Universal American,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H6178,Local CCP,CareSource,CareSource,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",4 stars,5 stars,5 stars
H6181,Local CCP,AMERIGROUP Corporation,AMERIGROUP Community Care,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",4 stars,3 stars,4 stars
H6264,Local CCP,Lutheran Medical Center,Health Plus Elite,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",4 stars,3 stars,2 stars
H6328,Local CCP,North Texas Specialty Physicians,Care N' Care Health Plan,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,3 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,5 stars,3 stars
H6360,1876 Cost,"Kaiser Foundation Health Plan, Inc.",Kaiser Permanente Medicare Plus,5 stars,5 stars,4 stars,5 stars,3 stars,4 stars,5 stars,5 stars,4 stars,1 stars,3 stars,2 stars,4 stars,1 stars,5 stars,5 stars,5 stars,5 stars,4 stars,5 stars,2 stars,2 stars,3 stars,3 stars,4 stars,5 stars,5 stars,5 stars,5 stars,5 stars,5 stars,3 stars,1 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H6411,Local CCP,Humana Inc.,Humana Insurance Company,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,4 stars,Not enough data available to calculate measure,4 stars,2 stars,2 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,5 stars,Not enough data available to calculate measure,3 stars,4 stars,3 stars,2 stars,2 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,1 stars,1 stars,1 stars,Not enough data available to calculate measure,1 stars,2 stars,2 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,4 stars,3 stars,3 stars,3 stars
H6528,Local CCP,XLHealth Corporation,Care Improvement Plus,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,3 stars,4 stars,4 stars,5 stars
