2012 Data View: Medicare Part C Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Staying Healthy: Screenings, Tests and Vaccines",,,,,,,,,,,,Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,Ratings of Plan Responsiveness and Care,,,,,"Member Complaints, Problems Getting Services, and Choosing to Leave the Plan",,,Health Plan Customer Service,,
H6923,Local CCP,Aetna Inc.,Aetna Medicare,66,56,Not enough data available to calculate measure,84,60,69,70,Plan too new to be measured,Plan too new to be measured,52,92,39,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,68,87,83,60,72,Not enough data available to calculate measure,39,50,22,85,77,87,85,81,0.17,0,29,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H6952,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare Community Plan,55,42,79,83,61,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,47,94,62,51,29,34,Not enough data available to calculate measure,58,85,62,42,59,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,26,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,0.77,60,19,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H7002,Local CCP,Humana Inc.,Humana Insurance Company,67,39,92,87,66,64,66,Plan too new to be measured,Plan too new to be measured,No data available,96,22,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,50,85,43,30,36,Not enough data available to calculate measure,No data available,No data available,10,86,74,87,88,85,1.10,80,16,Not enough data available to calculate measure,Not enough data available to calculate measure,85
H7006,Local CCP,"Marion Polk Community Health Plan, LLC","Marion Polk Community Health Plan Advantage, Inc.",Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,95,Not enough data available to calculate measure,73,80,Plan too new to be measured,Plan too new to be measured,No data available,98,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Benefit not offered by plan,73,90,63,41,50,Benefit not offered by plan,No data available,No data available,100 Footnote: Not reported. There were problems with the plan’s data,87,79,93,87,88,0.15,100,5,Not enough data available to calculate measure,Not enough data available to calculate measure,93
H7015,Local CCP,"HF Management Services, LLC",Healthfirst NJ Medicare Plan,60,39,88,87,55,58,36,Plan too new to be measured,Plan too new to be measured,52,89,45,59,6,6,Not enough data available to calculate measure,52,85,59,44,57,Not enough data available to calculate measure,Not enough data available to calculate measure,60,16,77,68,84,79,81,0.64,80,21,Not enough data available to calculate measure,Not enough data available to calculate measure,89
H7086,Local CCP,Community Health Group,Community Health Group,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,70,57,Plan too new to be measured,Plan too new to be measured,57,Plan too small to be measured,Plan too small to be measured,78,44,25,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,69,Plan too small to be measured,79,70,88,83,83,0.54,80,22,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H7149,Local CCP,Coventry Health Care Inc.,Coventry Health Care,66,50,79,78,66,70,71,Plan too new to be measured,Plan too new to be measured,41,93,49,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,60,84,63,39,61,Not enough data available to calculate measure,38,53,13,88,80,86,85,82,0.06,40,21,100,69,85
H7173,Local CCP,Centene Corporation,Advantage by Peach State,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan too new to be measured,Not enough data available to calculate measure,Plan too new to be measured,Not enough data available to calculate measure
H7179,Local CCP,Arcadian Management Services Inc.,Arcadian Community Care,52,35,86,83,44,61,61,Plan too new to be measured,Plan too new to be measured,41,91,6,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,49,87,56,30,44,58,29,56,14,83,72,88,86,85,0.32,0,17,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H7187,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare,61,43,85,83,52,57,57,Not enough data available to calculate measure,Not enough data available to calculate measure,52,92,44,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,53,90,65,41,54,Not enough data available to calculate measure,40,63,11,83,71,89,85,87,0.63,40,11,Not enough data available to calculate measure,Not enough data available to calculate measure,83
H7188,Local CCP,Humana Inc.,Humana Insurance Company,60,34,79,76,64,67,63,Plan too new to be measured,Plan too new to be measured,42,96,9,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,50,82,49,23,42,79,32,41,12,85,75,87,86,85,0.56,80,26,95,70,85
H7200,Local CCP,AMERIGROUP Corporation,Amerigroup Community Care,52,32,83,85,42,59,59,Plan too new to be measured,Plan too new to be measured,50,89,6,61,18,20,Not enough data available to calculate measure,59,87,63,38,55,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,11,83,70,89,84,84,0.54,100,17,Not enough data available to calculate measure,Not enough data available to calculate measure,69
H7220,Local CCP,Indiana University Health,Indiana University Health Plans - Medicare,75,71,86,88,74,77,82,Plan too new to be measured,Plan too new to be measured,46,98,69,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,71,94,81,62,72,84,34,60,11,91,82,93,89,88,0.21,100,9,Not enough data available to calculate measure,Not enough data available to calculate measure,94
H7281,Local CCP,"HealthSpring, Inc.",Bravo Health,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,84,Not enough data available to calculate measure,70,63,Plan too new to be measured,Plan too new to be measured,No data available,93,Not enough data available to calculate measure,68,19,28,Not enough data available to calculate measure,52,95,71,51,57,Not enough data available to calculate measure,No data available,No data available,18,79,70,88,82,78,1.38,39,16,Not enough data available to calculate measure,Not enough data available to calculate measure,86
H7292,Local CCP,Alameda Alliance for Health,Alameda Alliance for Health,64,49,Not enough data available to calculate measure,80,33,67,48,Plan too new to be measured,Plan too new to be measured,61,61,51,54,38,20,Not enough data available to calculate measure,44,87,52,37,0 Footnote: Not reported. There were problems with the plan’s data,Not enough data available to calculate measure,44,69,18,80,72,86,83,85,0.14,80,8,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H7301,Local CCP,Coventry Health Care Inc.,PersonalCare,67,49,89,92,60,65,65,Plan too new to be measured,Plan too new to be measured,45,93,65,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,53,90,89,69,81,Not enough data available to calculate measure,35,46,19,86,78,90,86,82,0.32,40,12,Not enough data available to calculate measure,Not enough data available to calculate measure,85
H7306,Local CCP,Coventry Health Care Inc.,Coventry Health Care,53,28,71,85,52,59,61,Plan too new to be measured,Plan too new to be measured,46,91,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,14,38,85,16,12,29,Not enough data available to calculate measure,37,57,16,81,71,84,81,77,0.63,40,33,Not enough data available to calculate measure,Not enough data available to calculate measure,85
H7352,Local CCP,"UA Healthcare, Inc.",University Care Advantage,62,51,83,86,59,65,66,Plan too new to be measured,Plan too new to be measured,45,91,64,62,38,39,Not enough data available to calculate measure,65,93,73,46,61,73,Not enough data available to calculate measure,64,16,85,72,85,83,85,0.97,100,17,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H7475,Local CCP,"Care Wisconsin First, Inc.","Care Wisconsin Health Plan, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,80,100,100,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,60,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H7526,Local CCP,Medica Holding Company,Medica Health Plans,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available to calculate measure,Plan too small to be measured,Plan too small to be measured,84,66,66,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,100,6,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H7678,Local CCP,"Molina Healthcare, Inc.,","Molina Healthcare of Texas, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,No data available,Plan too small to be measured,Plan too small to be measured,49,39,40,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,49,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,85
H7731,Local CCP,"MD Care, Inc.",MD Care Healthplan,43,33,89,83,32,72,65,Plan too new to be measured,Plan too new to be measured,51,91,30,43,8,11,15,44,93,57,38,57,68,35,63,12,78,72,86,84,86,0.35,80,29,17,50,81
H7787,Local CCP,"HealthSpring, Inc.",HealthSpring Medicare Advantage PPO,66,34,96,90,53,69,74,Plan too new to be measured,Plan too new to be measured,51,95,41,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,48,92,62,41,53,80,36,52,14,80,74,87,86,86,1.16,44,17,Not enough data available to calculate measure,Not enough data available to calculate measure,60
H7908,Local CCP,Aetna Inc.,Aetna Medicare,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,46,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,54,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,0,31,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H7917,Local CCP,BlueCross BlueShield of Tennessee,BlueCross BlueShield of Tennessee,78,44,93,89,75,76,72,Plan too new to be measured,Plan too new to be measured,42,97,2,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,23,62,88,81,56,62,82,36,52,11,87,73,87,87,85,0.40,80,34,80,88,76
H7949,Local CCP,"UnitedHealth Group, Inc.",SecureHorizons by UnitedHealthcare,78,64,92,94,63,69,78,Plan too new to be measured,Plan too new to be measured,No data available,97,63,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,66,95,87,68,68,Not enough data available to calculate measure,No data available,No data available,7,81,72,82,81,81,1.11,100,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,73
H8050,Local CCP,"Carilion Services, Inc.",Carilion Clinic Medicare Health Plan,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,80,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,90
H8091,Local CCP,USAble Mutual Insurance Company,ARKANSAS BLUE CROSS AND BLUE SHIELD,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan too new to be measured,Not enough data available to calculate measure,Plan too new to be measured,37
H8098,PFFS,"Universal Health Care Group, Inc.","Universal Health Care Insurance Company, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,0.74,Not enough data available to calculate measure,Plan too new to be measured,Not enough data available to calculate measure,Plan too new to be measured,24
H8130,Local CCP,"Molina Healthcare, Inc.,",Molina Healthcare of Florida,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,No data available,Plan too small to be measured,Plan too small to be measured,6,3,6,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,49,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,85
H8145,PFFS,Humana Inc.,Humana Insurance Company,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,0.56,Not enough data available to calculate measure,Plan too new to be measured,Not enough data available to calculate measure,Plan too new to be measured,84
H8189,Local CCP,Centene Corporation,Advantage by Managed Health Services,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,60,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H8393,Local CCP,Coventry Health Care Inc.,Coventry Health Care,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,No data available,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,0.77,40,12,Not enough data available to calculate measure,Not enough data available to calculate measure,85
H8468,MSA,Geisinger Health System,Geisinger Gold,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,No data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,No data available,No data available,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,0.38,100,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H8552,Local CCP,"WellPoint, Inc.",Anthem Blue Cross,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H8558,Local CCP,Munich American Holding Corporation,Sterling Life Insurance Company,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,80,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,70
H8578,Local CCP,"Baystate Health, Inc.","Health New England, Inc.",86,80,Not enough data available to calculate measure,95,83,83,84,Plan too new to be measured,Plan too new to be measured,51,98,78,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,88,94,96,67,77,81,44,52,8,87,79,94,88,88,0.27,40,4,Not enough data available to calculate measure,Not enough data available to calculate measure,78
H8604,Local CCP,Health Plan of the Upper Ohio Valley,Health Plan SecureChoice,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,80,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,85
H8644,Local CCP,Humana Inc.,Humana Insurance Company,54,32,83,78,58,63,63,Plan too new to be measured,Plan too new to be measured,42,94,9,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,19,47,82,68,28,35,64,33,46,15,85,77,85,85,83,0.69,100,14,100,87,85
H8649,Local CCP,Coventry Health Care Inc.,Altius Health Plans,59,57,84,79,62,64,65,Plan too new to be measured,Plan too new to be measured,47,92,53,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,23,66,83,72,47,65,86,31,48,13,85,76,84,85,79,0.21,40,16,78,72,84
H8684,Local CCP,Aetna Inc.,Aetna Medicare,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,No data available,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,0.15,0,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H8707,Local CCP,Humana Inc.,Humana Insurance Company,67,38,83,87,61,66,66,Plan too new to be measured,Plan too new to be measured,49,97,22,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,52,85,52,35,44,81,41,56,14,89,76,88,87,86,0.68,100,16,Not enough data available to calculate measure,Not enough data available to calculate measure,85
H8748,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare,61,44,Not enough data available to calculate measure,87,58,65,64,Plan too new to be measured,Plan too new to be measured,49,94,22,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,49,88,64,50,51,Not enough data available to calculate measure,52,53,22,85,76,90,86,86,0.92,40,17,Not enough data available to calculate measure,Not enough data available to calculate measure,83
H8822,Local CCP,Advantage Health Solutions,"ADVANTAGE Health Solutions, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,0.35,80,13,Not enough data available to calculate measure,Not enough data available to calculate measure,89
H8953,Local CCP,Humana Inc.,"Humana Health Plan of Ohio, Inc.",Not enough data available to calculate measure,59,Not enough data available to calculate measure,93,64,72,72,Plan too new to be measured,Plan too new to be measured,No data available,96,57,No data available,No data available,No data available,Not enough data available to calculate measure,64,92,85,57,65,72,No data available,No data available,22,85,76,86,86,84,0.92,100,16,Not enough data available to calculate measure,Not enough data available to calculate measure,85
H8980,Local CCP,Coventry Health Care Inc.,HealthAmerica,63,41,Not enough data available to calculate measure,92,56,70,62,Plan too new to be measured,Plan too new to be measured,36,92,0,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,62,85,74,61,69,Not enough data available to calculate measure,37,50,7,87,76,90,83,81,0.00,40,17,Not enough data available to calculate measure,Not enough data available to calculate measure,85
H8991,Local CCP,AMERIGROUP Corporation,Amerigroup Community Care,59,49,87,89,52,50,42,Plan too new to be measured,Plan too new to be measured,54,91,4,78,48,38,Not enough data available to calculate measure,51,86,67,46,64,Not enough data available to calculate measure,Not enough data available to calculate measure,50,17,78,75,87,82,81,0.99,100,25,77,77,69
H9001,Local CCP,Fallon Community Health Plan,Fallon Community Health Plan,87,85,94,94,83,76,81,66,79,47,97,91,76,72,68,21,83,91,88,64,73,84,34,62,4,89,81,90,88,88,0.23,80,4,93,79,86
H9003,Local CCP,"Kaiser Foundation Health Plan, Inc.",Kaiser Permanente Senior Advantage,89,84,96,96,75,81,84,67,79,45,95,93,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,44,84,97,91,75,82,88,36,53,9,83,80,91,87,89,0.11,80,1,100,97,89
H9011,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare,74,61,89,89,58,47,44,61,83,57,92,20,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,21,57,87,75,48,59,74,43,65,12,78,67,84,84,82,1.57,40,36,82,88,83
H9047,Local CCP,Providence Health & Services,Providence Health Plans,79,78,94,95,80,78,86,68,78,51,97,78,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,18,87,91,92,71,69,83,35,59,9,89,80,93,89,89,0.05,60,3,80,62,88
H9082,Local CCP,"Molina Healthcare, Inc.,","Molina Healthcare of New Mexico, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,No data available,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,49,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,85
H9104,Local CCP,SCAN Health Plan,SCAN Health Plan,74,69,91,91,73,72,78,65,77,47,96,59,63,63,27,18,77,94,86,56,74,63,33,60,10,83,76,88,84,89,0.16,80,8,97,78,Not enough data available to calculate measure
