2012 Data View: Medicare Part C Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Staying Healthy: Screenings, Tests and Vaccines",,,,,,,,,,,,Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,Ratings of Plan Responsiveness and Care,,,,,"Member Complaints, Problems Getting Services, and Choosing to Leave the Plan",,,Health Plan Customer Service,,
H6801,Local CCP,Ardent Health Services.,Lovelace Medicare Plan,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H6815,Local CCP,"Health Net, Inc.",Health Net Medicare Advantage,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,1,Plan too new to be measured,Not enough data available to calculate measure,Plan too new to be measured,Not enough data available to calculate measure
H6864,Local CCP,Jewish Guild for the Blind,GuildNet,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,4,4,1,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,4,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H6881,Local CCP,"America?s 1st Choice Insurance Company of NC, Inc.",America's 1st Choice Insurance Company of NC,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan too new to be measured,Not enough data available to calculate measure,Plan too new to be measured,5
H6900,Local CCP,Humana Inc.,Humana Insurance Company,3,2,1,3,3,3,2,Plan too new to be measured,Plan too new to be measured,1,4,2,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,4,2,2,2,2,Not enough data available to calculate measure,2,2,4,2,4,3,4,1,1,4,1,5,3,4
H6923,Local CCP,Aetna Inc.,Aetna Medicare,3,3,Not enough data available to calculate measure,3,3,3,4,Plan too new to be measured,Plan too new to be measured,3,4,2,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,4,4,4,4,5,Not enough data available to calculate measure,2,2,2,4,4,3,4,1,5,1,1,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H6952,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare Community Plan,2,2,2,3,3,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,2,4,4,3,2,3,Not enough data available to calculate measure,3,4,3,2,3,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,2,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,1,3,2,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H7002,Local CCP,Humana Inc.,Humana Insurance Company,3,2,5,4,3,2,3,Plan too new to be measured,Plan too new to be measured,No data available,5,1,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,2,4,2,2,2,Not enough data available to calculate measure,No data available,No data available,4,4,3,3,5,4,1,4,2,Not enough data available to calculate measure,Not enough data available to calculate measure,4
H7006,Local CCP,"Marion Polk Community Health Plan, LLC","Marion Polk Community Health Plan Advantage, Inc.",Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,5,Not enough data available to calculate measure,4,5,Plan too new to be measured,Plan too new to be measured,No data available,5,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Benefit not offered by plan,5,5,3,2,3,Benefit not offered by plan,No data available,No data available,1 Footnote: Not reported. There were problems with the plan’s data,4,5,5,4,5,5,5,5,Not enough data available to calculate measure,Not enough data available to calculate measure,5
H7015,Local CCP,"HF Management Services, LLC",Healthfirst NJ Medicare Plan,2,2,4,4,2,1,1,Plan too new to be measured,Plan too new to be measured,3,4,3,3,1,1,Not enough data available to calculate measure,2,4,2,3,3,Not enough data available to calculate measure,Not enough data available to calculate measure,4,3,2,1,2,2,1,2,4,1,Not enough data available to calculate measure,Not enough data available to calculate measure,5
H7086,Local CCP,Community Health Group,Community Health Group,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,3,2,Plan too new to be measured,Plan too new to be measured,3,Plan too small to be measured,Plan too small to be measured,4,3,2,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,4,Plan too small to be measured,2,1,4,2,2,2,4,1,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H7149,Local CCP,Coventry Health Care Inc.,Coventry Health Care,3,3,2,2,3,3,4,Plan too new to be measured,Plan too new to be measured,1,4,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,3,3,3,2,3,Not enough data available to calculate measure,2,2,3,4,5,3,4,2,5,2,1,5,2,4
H7173,Local CCP,Centene Corporation,Advantage by Peach State,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan too new to be measured,Not enough data available to calculate measure,Plan too new to be measured,Not enough data available to calculate measure
H7179,Local CCP,Arcadian Management Services Inc.,Arcadian Community Care,2,1,4,3,1,2,2,Plan too new to be measured,Plan too new to be measured,1,4,1,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,2,4,2,2,2,2,1,3,3,2,2,4,4,4,3,1,2,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H7187,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare,2,2,4,3,2,1,2,Not enough data available to calculate measure,Not enough data available to calculate measure,3,4,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,2,5,3,2,3,Not enough data available to calculate measure,2,4,4,2,2,4,4,4,2,2,4,Not enough data available to calculate measure,Not enough data available to calculate measure,4
H7188,Local CCP,Humana Inc.,Humana Insurance Company,2,1,2,1,3,3,2,Plan too new to be measured,Plan too new to be measured,1,5,1,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,2,2,2,2,2,4,1,1,4,4,4,3,4,4,2,4,1,5,2,4
H7200,Local CCP,AMERIGROUP Corporation,Amerigroup Community Care,2,1,3,4,1,1,2,Plan too new to be measured,Plan too new to be measured,2,4,1,3,1,1,Not enough data available to calculate measure,3,4,3,2,3,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,4,3,1,4,3,3,2,5,2,Not enough data available to calculate measure,Not enough data available to calculate measure,3
H7220,Local CCP,Indiana University Health,Indiana University Health Plans - Medicare,4,5,4,4,4,5,5,Plan too new to be measured,Plan too new to be measured,1,5,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,4,5,4,4,5,5,2,4,4,5,5,5,5,5,4,5,4,Not enough data available to calculate measure,Not enough data available to calculate measure,5
H7281,Local CCP,"HealthSpring, Inc.",Bravo Health,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,3,Not enough data available to calculate measure,3,2,Plan too new to be measured,Plan too new to be measured,No data available,4,Not enough data available to calculate measure,4,1,2,Not enough data available to calculate measure,2,5,3,3,3,Not enough data available to calculate measure,No data available,No data available,2,1,1,4,1,1,1,2,2,Not enough data available to calculate measure,Not enough data available to calculate measure,4
H7292,Local CCP,Alameda Alliance for Health,Alameda Alliance for Health,3,3,Not enough data available to calculate measure,2,1,3,1,Plan too new to be measured,Plan too new to be measured,4,1,3,3,2,1,Not enough data available to calculate measure,1,4,2,2,1 Footnote: Not reported. There were problems with the plan’s data,Not enough data available to calculate measure,3,4,2,2,2,3,2,4,5,4,4,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H7301,Local CCP,Coventry Health Care Inc.,PersonalCare,3,3,4,5,3,3,2,Plan too new to be measured,Plan too new to be measured,1,4,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,2,5,5,5,5,Not enough data available to calculate measure,2,1,2,4,4,4,4,2,3,2,3,Not enough data available to calculate measure,Not enough data available to calculate measure,4
H7306,Local CCP,Coventry Health Care Inc.,Coventry Health Care,2,1,1,4,2,1,2,Plan too new to be measured,Plan too new to be measured,1,4,1,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,1,4,1,1,2,Not enough data available to calculate measure,2,3,3,2,2,2,1,1,2,2,1,Not enough data available to calculate measure,Not enough data available to calculate measure,4
H7352,Local CCP,"UA Healthcare, Inc.",University Care Advantage,2,3,3,4,3,3,3,Plan too new to be measured,Plan too new to be measured,1,4,4,3,2,3,Not enough data available to calculate measure,4,5,3,3,3,3,Not enough data available to calculate measure,4,3,4,2,2,2,4,1,5,2,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H7475,Local CCP,"Care Wisconsin First, Inc.","Care Wisconsin Health Plan, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,4,5,5,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,3,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H7526,Local CCP,Medica Holding Company,Medica Health Plans,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available to calculate measure,Plan too small to be measured,Plan too small to be measured,5,4,4,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,5,5,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H7678,Local CCP,"Molina Healthcare, Inc.,","Molina Healthcare of Texas, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,No data available,Plan too small to be measured,Plan too small to be measured,3,2,3,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,3,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,4
H7731,Local CCP,"MD Care, Inc.",MD Care Healthplan,1,1,4,3,1,4,3,Plan too new to be measured,Plan too new to be measured,3,4,2,2,1,1,2,1,5,2,2,3,2,2,4,4,1,2,3,2,4,3,4,1,1,1,4
H7787,Local CCP,"HealthSpring, Inc.",HealthSpring Medicare Advantage PPO,3,1,5,5,2,3,4,Plan too new to be measured,Plan too new to be measured,3,4,2,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,2,5,3,2,3,4,2,2,3,1,3,3,4,4,1,3,2,Not enough data available to calculate measure,Not enough data available to calculate measure,2
H7908,Local CCP,Aetna Inc.,Aetna Medicare,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,1,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,2,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,1,1,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H7917,Local CCP,BlueCross BlueShield of Tennessee,BlueCross BlueShield of Tennessee,4,2,5,4,4,5,4,Plan too new to be measured,Plan too new to be measured,1,5,1,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,3,4,4,4,3,4,2,2,4,4,2,3,4,4,3,4,1,3,4,3
H7949,Local CCP,"UnitedHealth Group, Inc.",SecureHorizons by UnitedHealthcare,4,4,5,5,3,3,5,Plan too new to be measured,Plan too new to be measured,No data available,5,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,4,5,4,5,4,Not enough data available to calculate measure,No data available,No data available,4,2,2,1,1,1,1,5,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,3
H8050,Local CCP,"Carilion Services, Inc.",Carilion Clinic Medicare Health Plan,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,4,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,5
H8091,Local CCP,USAble Mutual Insurance Company,ARKANSAS BLUE CROSS AND BLUE SHIELD,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan too new to be measured,Not enough data available to calculate measure,Plan too new to be measured,2
H8098,PFFS,"Universal Health Care Group, Inc.","Universal Health Care Insurance Company, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,1,Not enough data available to calculate measure,Plan too new to be measured,Not enough data available to calculate measure,Plan too new to be measured,1
H8130,Local CCP,"Molina Healthcare, Inc.,",Molina Healthcare of Florida,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,No data available,Plan too small to be measured,Plan too small to be measured,1,1,1,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,3,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,4
H8145,PFFS,Humana Inc.,Humana Insurance Company,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,2,Not enough data available to calculate measure,Plan too new to be measured,Not enough data available to calculate measure,Plan too new to be measured,4
H8189,Local CCP,Centene Corporation,Advantage by Managed Health Services,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,3,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H8393,Local CCP,Coventry Health Care Inc.,Coventry Health Care,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,No data available,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,1,2,3,Not enough data available to calculate measure,Not enough data available to calculate measure,4
H8468,MSA,Geisinger Health System,Geisinger Gold,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,No data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,No data available,No data available,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,3,5,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H8552,Local CCP,"WellPoint, Inc.",Anthem Blue Cross,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H8558,Local CCP,Munich American Holding Corporation,Sterling Life Insurance Company,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,4,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,3
H8578,Local CCP,"Baystate Health, Inc.","Health New England, Inc.",5,5,Not enough data available to calculate measure,5,5,5,5,Plan too new to be measured,Plan too new to be measured,3,5,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,5,5,5,5,5,4,3,2,4,4,5,5,5,5,4,2,5,Not enough data available to calculate measure,Not enough data available to calculate measure,4
H8604,Local CCP,Health Plan of the Upper Ohio Valley,Health Plan SecureChoice,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,4,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,4
H8644,Local CCP,Humana Inc.,Humana Insurance Company,2,1,3,2,3,2,2,Plan too new to be measured,Plan too new to be measured,1,4,1,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,2,2,3,2,2,2,1,1,3,4,4,2,4,2,1,5,3,5,4,4
H8649,Local CCP,Coventry Health Care Inc.,Altius Health Plans,2,3,3,2,3,2,2,Plan too new to be measured,Plan too new to be measured,2,4,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,4,3,3,3,4,5,1,2,3,4,4,2,4,1,4,2,2,3,2,4
H8684,Local CCP,Aetna Inc.,Aetna Medicare,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,No data available,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,5,1,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H8707,Local CCP,Humana Inc.,Humana Insurance Company,3,2,3,4,3,3,3,Plan too new to be measured,Plan too new to be measured,2,5,1,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,2,4,2,2,2,4,3,3,3,5,4,4,4,4,2,5,2,Not enough data available to calculate measure,Not enough data available to calculate measure,4
H8748,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare,2,2,Not enough data available to calculate measure,4,3,3,2,Plan too new to be measured,Plan too new to be measured,2,4,1,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,2,4,3,3,3,Not enough data available to calculate measure,3,2,2,4,4,4,4,4,1,2,2,Not enough data available to calculate measure,Not enough data available to calculate measure,4
H8822,Local CCP,Advantage Health Solutions,"ADVANTAGE Health Solutions, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,3,4,3,Not enough data available to calculate measure,Not enough data available to calculate measure,5
H8953,Local CCP,Humana Inc.,"Humana Health Plan of Ohio, Inc.",Not enough data available to calculate measure,4,Not enough data available to calculate measure,5,3,4,4,Plan too new to be measured,Plan too new to be measured,No data available,5,3,No data available,No data available,No data available,Not enough data available to calculate measure,4,5,4,4,4,3,No data available,No data available,2,4,4,3,4,2,1,5,2,Not enough data available to calculate measure,Not enough data available to calculate measure,4
