2013 Star View: Medicare Part C Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medicare Part C Report Card Master Table ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contract Number,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"Staying Healthy: Screenings, Tests, and Vaccines",,,,,,,,,,Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,Member Experience with Health Plan,,,,,,"Member Complaints, Problems Getting Services, and Improvement in the Health Plan’s Performance",,,,Health Plan Customer Service,,,
,,,,,C01: Breast Cancer Screening,C02: Colorectal Cancer Screening,C03: Cardiovascular Care – Cholesterol Screening,C04: Diabetes Care – Cholesterol Screening,C05: Glaucoma Testing,C06: Annual Flu Vaccine,C07: Improving or Maintaining Physical Health,C08: Improving or Maintaining Mental Health,C09: Monitoring Physical Activity,C10: Adult BMI Assessment,C11: Care for Older Adults – Medication Review,C12: Care for Older Adults – Functional Status Assessment,C13: Care for Older Adults – Pain Screening,C14: Osteoporosis Management in Women who had a Fracture,C15: Diabetes Care – Eye Exam,C16: Diabetes Care – Kidney Disease Monitoring,C17: Diabetes Care – Blood Sugar Controlled,C18: Diabetes Care – Cholesterol Controlled,C19: Controlling Blood Pressure,C20: Rheumatoid Arthritis Management,C21: Improving Bladder Control,C22: Reducing the Risk of Falling,C23: Plan All-Cause Readmissions,C24: Getting Needed Care,C25: Getting Appointments and Care Quickly,C26: Customer Service,C27: Overall Rating of Health Care Quality,C28: Overall Rating of Plan,C29: Care Coordination,C30: Complaints about the Health Plan,C31: Beneficiary Access and Performance Problems,C32: Members Choosing to Leave the Plan,C33: Improvement,C34: Plan Makes Timely Decisions about Appeals,C35: Reviewing Appeals Decisions,C36: Call Center – Foreign Language Interpreter and TTY/TDD Availability,C37: Enrollment Timeliness
H7002,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,3,2,5,4,3,2,Plan too new to be measured,Plan too new to be measured,1,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,2,4,2,2,3,3,2,1,3,4,2,4,4,4,4,3,4,3,4,Not enough data available,Not enough data available,5,4
H7006,Local CCP,ATRIO HEALTH PLANS,ATRIO Health Plans,ATRIO Health Plans,5,3,5,5,5,4,Plan too new to be measured,Plan too new to be measured,2,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,4,5,2,2,3,Not enough data available,3,2,4,5,5,5,4,5,3,5,4,5,Not enough data available,Not enough data available,Not enough data available,5,5
H7015,Local CCP,"HEALTHFIRST HEALTH PLAN OF NEW JERSEY, INC.",Healthfirst NJ Medicare Plan,"HF Management Services, LLC",3,2,4,4,3,2,4,1,2,2,2,1,1,Not enough data available,3,4,2,1,2,3,Not enough data available,4,3,2,1,3,2,2,3,3,5,1,2,3,2,3,5
H7086,Local CCP,COMMUNITY HEALTH GROUP,Community Health Group,Community Health Group,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,3,Plan too small to be measured,Plan too small to be measured,5,Plan too small to be measured,4,4,5,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,4,Plan too small to be measured,Plan too small to be measured,1,3,2,1,2,4,5,2,Not enough data available,Not enough data available,Not enough data available,3,Not enough data available
H7149,Local CCP,"COVENTRY HEALTH CARE OF NEBRASKA, INC.",Coventry Health Care,Coventry Health Care Inc.,3,3,3,3,2,4,5,3,2,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,3,3,4,4,4,4,Not enough data available,1,3,3,5,5,4,4,2,4,2,2,3,4,Not enough data available,Not enough data available,4,5
H7173,Local CCP,"PEACH STATE HEALTH PLAN, INC.",Advantage by Peach State,Centene Corporation,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,5,Not enough data available,Not enough data available,Not enough data available,Not enough data available,3,Not enough data available
H7187,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",3,2,3,4,2,2,5,2,2,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,2,4,3,2,3,4,2,3,4,4,4,2,4,2,4,3,1,3,4,3,4,5,5
H7188,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,2,2,3,3,3,2,5,2,1,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,2,3,2,2,3,5,2,1,3,4,4,1,4,4,3,2,4,1,4,5,Not enough data available,5,5
H7200,Local CCP,"AMERIGROUP TENNESSEE, INC.",Amerigroup Community Care,AMERIGROUP Corporation,2,2,4,4,1,2,Not enough data available,Not enough data available,1,4,3,4,4,Not enough data available,4,5,3,3,3,Not enough data available,Not enough data available,Not enough data available,3,3,2,2,1,4,2,1,4,3,5,1,Not enough data available,3,5
H7220,Local CCP,"INDIANA UNIVERSITY HEALTH PLANS, INC.",Indiana University Health Plans - Medicare,Indiana University Health,4,5,5,4,4,5,Plan too new to be measured,Plan too new to be measured,2,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,4,5,4,5,5,5,1,3,3,5,5,5,5,5,5,4,4,5,2,Not enough data available,Not enough data available,5,5
H7281,Local CCP,"BRAVO HEALTH PENNSYLVANIA, INC.",Bravo Health,CIGNA,2,2,3,4,3,3,Plan too new to be measured,Plan too new to be measured,2,2,2,2,2,Not enough data available,2,4,2,2,2,Not enough data available,2,3,2,1,2,2,2,1,2,1,4,3,1,Not enough data available,Not enough data available,5,5
H7292,Local CCP,ALAMEDA ALLIANCE JOINT POWERS AUTHORITY (JPA),Alameda Alliance for Health,Alameda Alliance for Health,3,4,4,3,2,3,5,2,5,3,3,3,2,Not enough data available,3,4,2,2,3,4,3,5,4,2,1,1,2,2,2,4,4,5,5,4,Not enough data available,3,Not enough data available
H7301,Local CCP,"COVENTRY HEALTH CARE OF ILLINOIS, INC.","Coventry Health Care of Illinois, Inc.",Coventry Health Care Inc.,3,5,5,5,2,2,Plan too small to be measured,Plan too small to be measured,1,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,4,5,5,5,5,4,1,2,3,4,5,4,4,4,4,5,2,4,5,5,2,4,5
H7306,Local CCP,FIRST HEALTH LIFE & HEALTH INSURANCE COMPANY,Coventry Health Care,Coventry Health Care Inc.,2,5,5,5,1,2,Plan too new to be measured,Plan too new to be measured,2,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,4,5,5,5,5,3,2,1,4,1,2,4,4,2,3,1,2,1,5,Not enough data available,Not enough data available,4,5
H7352,Local CCP,"UNIVERSITY CARE ADVANTAGE, L.L.C",University Care Advantage,"UA Healthcare, Inc.",3,3,3,4,3,1,5,2,2,5,4,3,4,Not enough data available,4,5,3,3,4,2,Not enough data available,4,2,2,3,1,2,3,2,3,4,2,4,3,2,3,Not enough data available
H7475,Local CCP,"CARE WISCONSIN HEALTH PLAN, INC.","Care Wisconsin Health Plan, Inc.","Care Wisconsin First, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,5,5,5,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,5,Not enough data available,Not enough data available,Not enough data available,Not enough data available,3,Not enough data available
H7526,Local CCP,MEDICA HEALTH PLANS,Medica Health Plans,Medica Holding Company,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,5,3,4,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,4,Not enough data available,Not enough data available,Not enough data available,Not enough data available,3,Not enough data available
H7678,Local CCP,"MOLINA HEALTHCARE OF TEXAS, INC.","Molina Healthcare of Texas, Inc.","Molina Healthcare, Inc.,",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Plan too small to be measured,2,2,3,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,5,Not enough data available,Not enough data available,Not enough data available,Not enough data available,4,5
H7728,Local CCP,"ANTHEM HEALTH PLANS OF NEW HAMPSHIRE, INC.",Anthem Blue Cross and Blue Shield,"WellPoint, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H7787,Local CCP,"HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.",HealthSpring Medicare Advantage PPO,CIGNA,3,3,5,4,2,4,Plan too new to be measured,Plan too new to be measured,2,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,3,5,2,3,3,3,3,2,2,2,4,4,4,4,4,1,4,3,4,5,Not enough data available,4,2
H7811,Local CCP,ARCADIAN HEALTH PLAN,"Arcadian Health Plan, Inc.",Humana Inc.,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H7908,Local CCP,"AETNA HEALTH, INC. (PA)",Aetna Medicare,Aetna Inc.,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,2,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,2,Not enough data available,Not enough data available,Not enough data available,Not enough data available,5,4
H7917,Local CCP,"BLUECROSS BLUESHIELD OF TENNESSEE, INC.",BlueCross BlueShield of Tennessee,BlueCross BlueShield of Tennessee,4,3,5,5,4,5,Plan too small to be measured,Plan too small to be measured,2,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,4,4,4,4,4,4,3,3,3,4,4,3,4,2,3,3,3,3,3,4,2,3,5
H7949,Local CCP,"PACIFICARE OF NEVADA, INC.",SecureHorizons by UnitedHealthcare,"UnitedHealth Group, Inc.",4,5,5,5,3,3,Plan too new to be measured,Plan too new to be measured,2,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,4,5,4,5,3,Not enough data available,2,1,4,2,1,1,1,1,2,1,1,4,2,3,Not enough data available,5,5
H7971,Local CCP,"HORIZON HEALTHCARE OF NEW JERSEY, INC.",Horizon Blue Cross Blue Shield of New Jersey,"Horizon Healthcare Services, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H8050,Local CCP,"CARILION CLINIC MEDICARE RESOURCES, LLC",Carilion Clinic Medicare Health Plan,"Carilion Services, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,No data available,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,1,5,Not enough data available,Not enough data available,Not enough data available,Not enough data available,5,3
H8064,Local CCP,FIRSTCAROLINACARE INSURANCE COMPANY,FirstCarolinaCare Insurance Company,"FirstHealth of the Carolinas, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H8091,Local CCP,USABLE MUTUAL INSURANCE COMPANY,ARKANSAS BLUE CROSS AND BLUE SHIELD,USAble Mutual Insurance Company,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,4,Not enough data available,Not enough data available,Not enough data available,Not enough data available,5,Not enough data available
H8098,PFFS,UNIVERSAL HEALTH CARE INSURANCE COMPANY,"Universal Health Care Insurance Company, Inc.","Universal Health Care Group, Inc.",2,2,3,3,2,2,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,1,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,2,2,1,1,1,2,Plan too new to be measured,Plan too new to be measured,3,3,3,4,4,2,3,3,1,1,Not enough data available,4,5,3,2
H8130,Local CCP,"MOLINA HEALTHCARE OF FLORIDA, INC.",Molina Healthcare of Florida,"Molina Healthcare, Inc.,",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,3,Plan too small to be measured,2,1,2,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,1,5,1,Not enough data available,Not enough data available,Not enough data available,4,5
H8145,PFFS,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,2,3,4,3,2,3,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,3,4,2,2,3,3,Plan too new to be measured,Plan too new to be measured,3,5,4,4,4,4,5,3,4,2,Not enough data available,5,5,5,5
H8189,Local CCP,"MANAGED HEALTH SERVICES, WISCONSIN",Advantage by Managed Health Services,Centene Corporation,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,5,Not enough data available,Not enough data available,Not enough data available,Not enough data available,4,Not enough data available
H8393,Local CCP,COVENTRY HEALTH AND LIFE INSURANCE COMPANY,Coventry Health Care,Coventry Health Care Inc.,3,4,5,3,3,3,Plan too small to be measured,Plan too small to be measured,2,2,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,3,4,4,2,5,Not enough data available,2,2,4,4,5,3,4,1,4,4,2,4,Not enough data available,Not enough data available,Not enough data available,4,5
H8468,MSA,GEISINGER INDEMNITY INSURANCE COMPANY,Geisinger Gold,Geisinger Health System,3,2,5,4,3,2,Not enough data available,Not enough data available,1,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Benefit not offered by plan,4,3,5,4,4,Benefit not offered by plan,2,2,4,5,5,4,4,5,4,1,5,5,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available
H8552,Local CCP,ANTHEM BLUE CROSS LIFE AND HEALTH INS COMPANY,Anthem Blue Cross Life and Health Insurance Co.,"WellPoint, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,1,Not enough data available,Plan too new to be measured,Not enough data available,Not enough data available,Plan too new to be measured,2,4
H8558,Local CCP,STERLING LIFE INSURANCE COMPANY,Fresenius Health Partners,Munich American Holding Corporation,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,1,4,Not enough data available,Not enough data available,Not enough data available,Not enough data available,5,4
H8578,Local CCP,"HEALTH NEW ENGLAND, INC.",HNE Medicare Advantage Plans,"Baystate Health, Inc.",5,5,5,5,5,5,Plan too new to be measured,Plan too new to be measured,3,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,5,5,4,5,5,Not enough data available,3,3,4,4,5,5,5,5,4,5,5,5,2,5,5,3,Not enough data available
H8604,Local CCP,THP INSURANCE COMPANY,Health Plan SecureChoice,Health Plan of the Upper Ohio Valley,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,4,Not enough data available,Not enough data available,Not enough data available,Not enough data available,5,1
H8644,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,2,2,4,2,2,3,4,1,1,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,1,3,2,2,4,3,1,1,3,2,4,2,4,2,3,2,4,4,5,5,5,5,5
H8649,Local CCP,"ALTIUS HEALTH PLANS, INC.",Altius Health Plans,Coventry Health Care Inc.,2,4,4,3,2,2,5,3,3,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,4,4,4,3,5,5,3,1,4,4,4,3,4,4,3,3,2,1,5,2,3,4,2
H8684,Local CCP,AETNA LIFE INSURANCE COMPANY,Aetna Medicare,Aetna Inc.,3,4,3,5,5,5,Plan too new to be measured,Plan too new to be measured,3,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,5,5,4,5,5,Not enough data available,3,4,2,4,4,4,4,2,3,2,1,5,Not enough data available,Not enough data available,Not enough data available,5,Not enough data available
H8707,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,3,3,3,3,3,4,Plan too small to be measured,Plan too small to be measured,2,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,3,4,2,2,4,3,1,3,3,4,3,4,4,4,4,3,4,2,4,4,Not enough data available,5,5
H8748,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",2,2,5,4,2,3,Plan too new to be measured,Plan too new to be measured,3,2,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,2,4,2,2,2,3,3,3,4,5,3,4,4,2,4,1,1,2,3,3,3,5,5
H8822,Local CCP,"ADVANTAGE HEALTH SOLUTIONS, INC.","ADVANTAGE Health Solutions, Inc.",Advantage Health Solutions,2,3,3,2,2,3,Plan too new to be measured,Plan too new to be measured,3,3,No data available,No data available,No data available,Not enough data available,3,3,2,2,2,Not enough data available,3,4,1,2,1,4,2,4,3,4,5,3,Not enough data available,Not enough data available,Not enough data available,4,5
H8870,Local CCP,MOLINA HEALTHCARE OF ILLINOIS,Molina Healthcare of Illinois,"Molina Healthcare, Inc.,",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H8908,Local CCP,"HUMANA MEDICAL PLAN OF MICHIGAN, INC.","Humana Medical Plan of Michigan, Inc.",Humana Inc.,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H8953,Local CCP,"HUMANA HEALTH PLAN OF OHIO, INC.","Humana Health Plan of Ohio, Inc.",Humana Inc.,2,4,5,5,3,3,Plan too new to be measured,Plan too new to be measured,2,5,No data available,No data available,No data available,Not enough data available,3,5,4,4,4,3,1,2,2,2,4,2,4,2,5,1,4,3,4,5,Not enough data available,5,5
H8980,Local CCP,COVENTRY HEALTH AND LIFE INSURANCE COMPANY,HealthAmerica,Coventry Health Care Inc.,3,3,5,5,2,3,Plan too new to be measured,Plan too new to be measured,1,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,4,4,4,5,5,Not enough data available,2,4,2,4,4,4,5,4,5,5,2,4,4,Not enough data available,Not enough data available,4,5
H8991,Local CCP,"AMERIGROUP FLORIDA, INC.",Amerigroup Community Care,AMERIGROUP Corporation,3,3,4,4,3,1,1,1,2,4,4,4,4,Not enough data available,3,5,3,3,5,Not enough data available,Not enough data available,4,2,2,4,2,2,4,3,1,4,2,5,2,5,3,Not enough data available
H9001,Local CCP,FALLON COMMUNITY HEALTH PLAN,Fallon Senior Plan or NaviCare,Fallon Community Health Plan,5,5,5,5,5,5,5,2,2,5,5,5,5,2,5,5,5,5,5,4,3,4,3,4,5,4,5,4,5,3,4,5,2,4,3,3,4
H9003,Local CCP,KAISER FOUNDATION HP OF THE N W,Kaiser Permanente,"Kaiser Foundation Health Plan, Inc.",5,5,5,5,5,5,4,2,2,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,3,5,5,5,5,5,5,3,3,4,4,5,5,5,5,5,3,4,5,3,5,5,5,3
